Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
13,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,21.6,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,Carolina Herrera,Good Girl eau de parfum for women,https://www.notino.co.uk/carolina-herrera/good-girl-eau-de-parfum-for-women/,19.2,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Paco Rabanne,Lady Million eau de parfum for women,https://www.notino.co.uk/paco-rabanne/lady-million-eau-de-parfum-for-women/,17.2,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Paco Rabanne,Olympéa eau de parfum for women,https://www.notino.co.uk/paco-rabanne/olympea-eau-de-parfum-for-women/,25,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Burberry,London for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women2006-eau-de-parfum-for-women/,18,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Chloé,Nomade eau de parfum for women,https://www.notino.co.uk/chloe/nomade-eau-de-parfum-for-women/,29.8,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,Yves Saint Laurent,Libre eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/yves-saint-laurent-libre-eau-de-parfum-for-women/,55.1,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,Burberry,Burberry for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women1995-eau-de-parfum-for-women/,18.2,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,Marc Jacobs,Perfect eau de parfum for women,https://www.notino.co.uk/marc-jacobs/perfect-eau-de-parfum-for-women/,51.6,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Zadig & Voltaire,This is Her! eau de parfum for women,https://www.notino.co.uk/zadig-voltaire/this-is-her-eau-de-parfum-for-women/,35,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Calvin Klein,Eternity eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-eau-de-parfum-for-women/,34,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,Al Haramain,Amber Oud Gold Edition eau de parfum unisex 60 ml,https://www.notino.co.uk/al-haramain/amber-oud-gold-edition-eau-de-parfum-unisex/,46.5,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
25,GUERLAIN,Insolence eau de parfum for women 75 ml,https://www.notino.co.uk/guerlain/insolence-eau-de-parfum-for-women/,73.7,N/A,27-10-2023,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
