Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
14,Bottega Veneta,Bottega Veneta,https://www.notino.co.uk/bottega-veneta/veneta-eau-de-parfum-for-women/,52.9,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Burberry,Touch for Women,https://www.notino.co.uk/burberry/touch-for-women-eau-de-parfum-for-women/,24.0,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Gucci,Intense Oud,https://www.notino.co.uk/gucci/intense-oud-eau-de-parfum-unisex/,95.0,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Marc Jacobs,Daisy Eau So Fresh Skies,https://www.notino.co.uk/marc-jacobs/daisy-eau-so-fresh-skies-eau-de-toilette-for-women/,60.0,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Calvin Klein,Euphoria,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,21.0,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,Marc Jacobs,Daisy Eau So Fresh,https://www.notino.co.uk/marc-jacobs/daisy-eau-so-fresh-eau-de-toilette-for-women/,36.0,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,Sol de Janeiro,Brazilian Crush Cheirosa '68,https://www.notino.co.uk/sol-de-janeiro/brazilian-crush-cheirosa68-perfumed-body-and-hair-mist-for-women/,18.8,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,Marc Jacobs,Daisy Love,https://www.notino.co.uk/marc-jacobs/daisy-love-eau-de-toilette-for-women/,37.7,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Calvin Klein,CK One,https://www.notino.co.uk/calvin-klein/ck-one-eau-de-toilette-unisex/,20.4,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Chloé,Nomade,https://www.notino.co.uk/chloe/nomade-eau-de-parfum-for-women/,46.0,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,GUERLAIN,Samsara,https://www.notino.co.uk/guerlain/samsara-eau-de-parfum-for-women/,65.4,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
25,Sol de Janeiro,Brazilian Crush Cheirosa '62,https://www.notino.co.uk/sol-de-janeiro/brazilian-crush-cheirosa62-perfumed-body-and-hair-mist-for-women/,16.9,N/A,2023-12-22,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
