Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
1,brand,Versace Dylan Purple Eau de Parfum 50ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/versace-dylan-purple-eau-de-parfum-50ml-10323702,58.50,10323702,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
2,brand,Elizabeth Taylor White Diamonds Eau de Toilette 100ml,https://www.boots.com/fragrance/celebrity-fragrance/elizabeth-taylor-white-dimonds-eau-de-toilette-100ml-10333306,22.00,10333306,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
3,brand,Giorgio Armani My Way Parfum Refillable 30ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/giorgio-armani-my-way-parfum-refillable-30ml-10323561,60.00,10323561,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
4,brand,CHANEL COCO Eau de Parfum Spray 50ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-coco-eau-de-parfum-spray-50ml-10012561,84.15,10012561,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
5,brand,Emporio Armani She Eau de Parfum 50ml,https://www.boots.com/fragrance/perfume/all-perfume/emporio-armani-she-edp-50ml-10290111,31.00,10290111,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
6,brand,MUGLER Angel Refillable Eau de Parfum 100ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/mugler-angel-eau-de-parfum-100ml-10292100,100.00,10292100,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
7,brand,Elizabeth Arden White Tea Eau De Parfum 30ml,https://www.boots.com/fragrance/perfume/all-perfume/elizabeth-arden-white-tea-eau-de-parfum-30ml-10313961,18.75,10313961,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
8,brand,Cacharel Loulou Eau de Parfum 50ml,https://www.boots.com/fragrance/perfume/all-perfume/cacharel-loulou-eau-de-parfum-50ml-10011362,30.00,10011362,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
9,brand,Michael Kors Sexy Amber Eau de Parfum 100ml,https://www.boots.com/fragrance/perfume/all-perfume/michael-kors-sexy-amber-eau-de-parfum-100ml,39.00,100ml,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
10,brand,Mugler Angel Elixir Eau De Parfum Refill Bottle 100ml,https://www.boots.com/fragrance/perfume/all-perfume/mugler-angel-elixir-eau-de-parfum-refill-bottle-100ml-10326959,80.00,10326959,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
11,brand,Narciso Rodriguez for her Eau de Parfum 100ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/narciso-rodriguez-for-her-eau-de-parfum-100ml-10312822,91.20,10312822,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
12,brand,Estée Lauder Sensuous Stars Eau de Parfum Spray 40ml,https://www.boots.com/beauty/luxury-beauty-skincare/luxury-beauty-offers/estee-lauder-sensuous-stars-eau-de-parfum-spray-40ml-10299525,62.40,10299525,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
13,brand,Azzaro The Most Wanted Parfum 50ml,https://www.boots.com/fragrance/perfume/all-perfume/azzaro-the-most-wanted-parfum-50ml-10340397,64.00,10340397,2023-11-18,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
