Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
12,brand,Paco Rabanne Invictus Victory Elixir Parfum Intense 50ml,https://www.boots.com/paco-rabanne-invictus-victory-elixir-parfum-intense-50ml-10322867,71.00,10322867,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
13,brand,YSL Libre eau de parfum 50ml set,https://www.boots.com/ysl-libre-eau-de-parfum-50ml-set-10333176,98.00,10333176,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
14,brand,Cacharel Anaïs Anaïs Eau de Toilette Spray 100ml,https://www.boots.com/cacharel-ana%C3%AFs-ana%C3%AFs-eau-de-toilette-spray-100ml-10028794,25.50,10028794,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
15,brand,CHANEL CHANCE Eau de Toilette Twist and Spray 3x20ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-chance-eau-de-toilette-twist-and-spray-3x20ml-10039599,100.00,10039599,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
16,brand,Hugo Boss BOSS Ma Vie for Her Eau de Parfum 50ml,https://www.boots.com/boss-ma-vie-eau-de-parfum-50ml-10179078,34.50,10179078,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
17,brand,Givenchy L'Interdit Eau de Parfum Intense 35ml,https://www.boots.com/givenchy-linterdit-eau-de-parfum-intense-35ml-10285081,67.50,10285081,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
18,brand,DKNY Women Summer Edition Eau de Toilette 100ml,https://www.boots.com/dkny-women-summer-edition-eau-de-toilette-100ml-10323147,49.99,10323147,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
19,brand,Elie Saab Le Parfum Royal Eau de Parfum 50ml,https://www.boots.com/elie-saab-le-parfum-royal-eau-de-parfum-10266194,45.00,10266194,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
20,brand,Lancôme La Vie Est Belle Eau de Parfum 50ml,https://www.boots.com/lancome-la-vie-est-belle-eau-de-parfum-50ml-10145849,77.00,10145849,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
21,brand,Kayali Invite Only Amber | 23 Eau de Parfum Intense 50ml,https://www.boots.com/kayali-invite-only-amber-23-eau-de-parfum-intense-50ml-10299789,79.00,10299789,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
22,brand,DIOR Miss Dior Hair Oil 30ml,https://www.boots.com/fragrance/perfume/all-perfume/dior-miss-dior-hair-oil-30ml-10312973,45.00,10312973,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
23,brand,Juicy Couture Viva La Juicy Sucre Eau de Parfum 50ml,https://www.boots.com/juicy-couture-viva-la-juicy-sucre-eau-de-parfum-50ml-10333305,55.00,10333305,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
24,brand,CHANEL COCO MADEMOISELLE Eau de Parfum Spray 100ml,https://www.boots.com/chanel-coco-mademoiselle-eau-de-parfum-spray-100ml-10012569,121.00,10012569,2023-11-06,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
