Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
11,brand,DIOR J'adore L'Or Essence de Parfum 50ml,https://www.boots.com/dior-jadore-lor-essence-de-parfum-50ml-10333154,144.00,10333154,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
12,brand,Emporio Armani Diamonds Eau de Parfum 50ml,https://www.boots.com/emporio-armani-diamonds-eau-de-parfum-50ml-10070841,32.00,10070841,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
13,brand,ARI by Ariana Grande Eau de Parfum 100ml,https://www.boots.com/ari-by-ariana-grande-eau-de-parfum-spray-100ml-10202110,50.00,10202110,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
14,brand,MUGLER Alien Goddess Refillable Eau de Parfum 60ml,https://www.boots.com/mugler-alien-goddess-eau-de-parfum-60ml-10299391,92.00,10299391,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
15,brand,Emporio Armani Diamonds Rose Eau de Toilette 50ml,https://www.boots.com/emporio-armani-diamonds-rose-eau-de-toilette-50ml-10156910,32.00,10156910,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
16,brand,CHANEL COCO MADEMOISELLE Eau de Parfum Spray 50ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-coco-mademoiselle-eau-de-parfum-spray-50ml-10012570,99.00,10012570,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
17,brand,Marc Jacobs Dot Eau de Parfum 50ml,https://www.boots.com/marc-jacobs-dot-eau-de-parfum-50ml-10142207,70.00,10142207,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
18,brand,Gucci Bamboo for Her Eau de Parfum 50ml,https://www.boots.com/gucci-bamboo-eau-de-parfum-50ml-10196274,49.50,10196274,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
19,brand,Jimmy Choo Blossom Eau de Parfum 60ml,https://www.boots.com/jimmy-choo-blossom-eau-de-parfum-60ml-10189882,58.00,10189882,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
20,brand,Estée Lauder Beautiful Eau de Parfum 75ml,https://www.boots.com/estee-lauder-beautiful-eau-de-parfum-spray-75ml-10013616,46.75,10013616,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
21,brand,GHOST Deep Night Eau De Toilette 50ml,https://www.boots.com/ghost-deep-night-eau-de-toilette-50ml-10013255,22.00,10013255,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
22,brand,Marc Jacobs Daisy Dream Forever Eau de Parfum 50ml,https://www.boots.com/marc-jacobs-daisy-dream-forever-eau-de-parfum-50ml-10200012,46.00,10200012,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
23,brand,BOSS The Scent For Her Eau de Parfum 50ml,https://www.boots.com/hugo-boss-boss-the-scent-for-her-eau-de-parfum-50ml-10217017,55.00,10217017,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
24,brand,MUGLER Alien Goddess Refillable Eau de Parfum 90ml,https://www.boots.com/mugler-alien-goddess-eau-de-parfum-90ml-10299392,125.00,10299392,2023-12-23,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
