Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
11,brand,Vera Wang Princess for Women Eau de Toilette 100ml,https://www.boots.com/vera-wang-princess-eau-de-toilette-100ml-10079373,66.00,10079373,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
12,brand,CHANEL COCO Eau de Parfum Spray 100ml,https://www.boots.com/chanel-coco-eau-de-parfum-spray-100ml-10012553,115.60,10012553,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
13,brand,Lancôme La Vie Est Belle Eau De Parfum 100ml,https://www.boots.com/lancome-la-vie-est-belle-eau-de-parfum-100ml-10169204,110.00,10169204,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
14,brand,Dior Miss Dior Blooming Bouquet 100ml - Limited Edition Case,https://www.boots.com/dior-miss-dior-blooming-bouquet-100ml-limited-edition-case-10336706,102.00,10336706,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
15,brand,Q By Dolce & Gabbana Eau de Parfum 100ml,https://www.boots.com/q-by-dolce-gabbana-eau-de-parfum-100ml-10324591,75.00,10324591,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
16,brand,DIOR Miss Dior Eau de Parfum 30ml,https://www.boots.com/dior-miss-dior-eau-de-parfum-30ml-10300554,57.80,10300554,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
17,brand,Dior J'adore Eau de Parfum 100ml - Limited Edition Case,https://www.boots.com/dior-jadore-eau-de-parfum-100ml-limited-edition-case-10336703,122.00,10336703,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
18,brand,Giorgio Armani Si Passione Eau de Parfum 50ml,https://www.boots.com/giorgio-armani-si-passione-eau-de-parfum-50ml-10243537,92.00,10243537,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
19,brand,Viktor & Rolf Good Fortune Eau De Parfum 50ml,https://www.boots.com/viktorrolf-good-fortune-eau-de-parfum-50ml-10315125,87.00,10315125,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
20,brand,MUGLER Alien Eau de Toilette 30ml,https://www.boots.com/mugler-alien-eau-de-toilette-30ml-10292977,55.00,10292977,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
21,brand,YSL Black Opium Eau de Parfum 90ml,https://www.boots.com/yves-saint-laurent-black-opium-eau-de-parfum-90ml-10180313,110.00,10180313,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
22,brand,Viktor & Rolf Flowerbomb Eau de Parfum 50ml,https://www.boots.com/viktor-and-rolf-flowerbomb-eau-de-parfum-50ml-10082748,77.00,10082748,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
23,brand,Giorgio Armani Sì Eau de Parfum 100ml,https://www.boots.com/giorgio-armani-si-eau-de-parfum-100ml-10162579,110.00,10162579,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
24,brand,Paco Rabanne FAME Eau de Parfum Refillable 80ml,https://www.boots.com/paco-rabanne-fame-eau-de-parfum-refillable-80ml-10317222,103.00,10317222,2023-11-30,N/A,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
