Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
1,Chanel,CHANEL COCO MADEMOISELLE Eau de Parfum Spray 100ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-coco-mademoiselle-eau-de-parfum-spray-100ml-10012569,115.6,10012569,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
2,Dior,DIOR Miss Dior Eau de Parfum 50ml,https://www.boots.com/Dior/shop-all-dior/dior-miss-dior-eau-de-parfum-50ml-10300555,82,10300555,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
3,YSL,YSL Black Opium Eau de Parfum Extreme 50ml,https://www.boots.com/ysl-black-opium-eau-de-parfum-extreme-50ml-10297390,48.5,10297390,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
4,Chanel,CHANEL CHANCE EAU FRAICHE Eau de Toilette Spray 50ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-chance-eau-fraiche-eau-de-toilette-spray-50ml-10064624,69,10064624,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
5,Marc Jacobs,Marc Jacobs Dot Eau de Parfum 50ml,https://www.boots.com/marc-jacobs-dot-eau-de-parfum-50ml-10142207,35,10142207,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
6,Chanel,CHANEL COCO MADEMOISELLE EAU DE PARFUM INTENSE SPRAY 100ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-coco-mademoiselle-eau-de-parfum-intense-spray-100ml-10243535,125,10243535,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
7,Dior,DIOR J'adore Eau de Parfum Spray 100ml,https://www.boots.com/dior-jadore-eau-de-parfum-spray-100ml-10011441,116.45,10011441,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
8,Jimmy Choo,Jimmy Choo Blossom Eau de Parfum 60ml,https://www.boots.com/jimmy-choo-blossom-eau-de-parfum-60ml-10189882,29,10189882,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
9,Chanel,CHANEL CHANCE EAU TENDRE Eau de Toilette 50ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-chance-eau-tendre-eau-de-toilette-50ml-10102243,69,10102243,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
10,Dior,DIOR Miss Dior Eau de Parfum 100ml,https://www.boots.com/fragrance/perfume/all-perfume/dior-miss-dior-eau-de-parfum-100ml-10300556,116.45,10300556,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
11,Jean Paul Gaultier,Jean Paul Gaultier Classique Pride Eau de Toilette 100ml,https://www.boots.com/jean-paul-gaultier-classique-pride-eau-de-toilette-100ml-10333288,62.5,10333288,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
12,Chanel,CHANEL COCO Eau de Parfum Spray 100ml,https://www.boots.com/fragrance/perfume/all-perfume/chanel-coco-eau-de-parfum-spray-100ml-10012553,121,10012553,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
13,Lancome,Lancôme La Vie Est Belle Eau de Parfum 50ml,https://www.boots.com/fragrance/perfume/all-perfume/lancome-la-vie-est-belle-eau-de-parfum-50ml-10145849,77,10145849,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
14,Dior,DIOR Miss Dior Eau de Parfum 30ml,https://www.boots.com/Dior/shop-all-dior/dior-miss-dior-eau-de-parfum-30ml-10300554,57.8,10300554,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
15,Dior,DIOR J'adore L'Or Essence de Parfum 50ml,https://www.boots.com/dior-jadore-lor-essence-de-parfum-50ml-10333154,122.4,10333154,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
16,Dior,DIOR Miss Dior Rose N'Roses Eau de Toilette 50ml,https://www.boots.com/Dior/shop-all-dior/miss-dior-rose-n-roses-eau-de-toilette-50ml-10273567,67,10273567,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
17,Dior,JOY BY DIOR Eau de Parfum 90ml,https://www.boots.com/joy-by-dior-eau-de-parfum-90ml-10254747,122,10254747,28-10-2023,,Fragrance,Womens Fragrance,Boots,https://www.boots.com/fragrance/perfume/all-perfume
