Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
1,Chloé,Chloé eau de parfum for women,https://www.notino.co.uk/chloe/chloe-eau-de-parfum-for-women/,20.3,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
2,Marc Jacobs,Daisy Ever So Fresh eau de parfum for women 75 ml,https://www.notino.co.uk/marc-jacobs/daisy-ever-so-fresh-eau-de-parfum-for-women/,58.6,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
3,Mugler,Alien eau de parfum refillable for women,https://www.notino.co.uk/thierry-mugler/alien-eau-de-parfum-for-women-refillable/,18.8,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
4,lancome,La Vie Est Belle eau de parfum refillable for women,https://www.notino.co.uk/lancome/la-vie-est-belle-eau-de-parfum-for-women/,49.5,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
5,Montale,Intense Cafe eau de parfum unisex,https://www.notino.co.uk/montale/intense-cafe-eau-de-parfum-unisex/,77.9,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
6,Burberry,Her eau de parfum for women,https://www.notino.co.uk/burberry/her-eau-de-parfum-for-women/,41,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
7,Gucci,Intense Oud eau de parfum unisex 90 ml,https://www.notino.co.uk/gucci/intense-oud-eau-de-parfum-unisex/,83.7,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
8,Calvin Klein,Euphoria eau de parfum for women,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,23.5,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
9,Mancera,Cedrat Boise eau de parfum unisex,https://www.notino.co.uk/mancera/cedrat-boise-eau-de-parfum-unisex/,61.7,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
10,yves saint laurent,Black Opium eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/black-opium-eau-de-parfum-for-women/,48.5,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
11,Lattafa,Khamrah eau de parfum unisex 100 ml,https://www.notino.co.uk/lattafa/khamrah-eau-de-parfum-unisex/,35.5,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
12,Paco Rabanne,Fame eau de parfum refillable for women,https://www.notino.co.uk/paco-rabanne/fame-eau-de-parfum-for-women/,40.1,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
13,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,21.6,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,Carolina Herrera,Good Girl eau de parfum for women,https://www.notino.co.uk/carolina-herrera/good-girl-eau-de-parfum-for-women/,19.2,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Paco Rabanne,Lady Million eau de parfum for women,https://www.notino.co.uk/paco-rabanne/lady-million-eau-de-parfum-for-women/,17.2,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Paco Rabanne,Olympéa eau de parfum for women,https://www.notino.co.uk/paco-rabanne/olympea-eau-de-parfum-for-women/,25,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Burberry,London for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women2006-eau-de-parfum-for-women/,18,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Chloé,Nomade eau de parfum for women,https://www.notino.co.uk/chloe/nomade-eau-de-parfum-for-women/,29.8,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,yves saint laurent,Libre eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/yves-saint-laurent-libre-eau-de-parfum-for-women/,55.1,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,Burberry,Burberry for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women1995-eau-de-parfum-for-women/,18.2,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,Marc Jacobs,Perfect eau de parfum for women,https://www.notino.co.uk/marc-jacobs/perfect-eau-de-parfum-for-women/,51.6,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Zadig & Voltaire,This is Her! eau de parfum for women,https://www.notino.co.uk/zadig-voltaire/this-is-her-eau-de-parfum-for-women/,35,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Calvin Klein,Eternity eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-eau-de-parfum-for-women/,34,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,Al Haramain,Amber Oud Gold Edition eau de parfum unisex 60 ml,https://www.notino.co.uk/al-haramain/amber-oud-gold-edition-eau-de-parfum-unisex/,46.5,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
25,GUERLAIN,Insolence eau de parfum for women 75 ml,https://www.notino.co.uk/guerlain/insolence-eau-de-parfum-for-women/,73.7,N/A,2023-10-27,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
1,HERMÈS,Twilly d’Hermès eau de parfum for women,https://www.notino.co.uk/hermes/twilly-dhermes-eau-de-parfum-for-women/,47.5,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
2,Chloé,Chloé eau de parfum for women,https://www.notino.co.uk/chloe/chloe-eau-de-parfum-for-women/,20.3,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
3,lancome,La Vie Est Belle eau de parfum refillable for women,https://www.notino.co.uk/lancome/la-vie-est-belle-eau-de-parfum-for-women/,49.5,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
4,yves saint laurent,Black Opium eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/black-opium-eau-de-parfum-for-women/,48.5,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
5,Marc Jacobs,Daisy eau de toilette for women,https://www.notino.co.uk/marc-jacobs/daisy-eau-de-toilette-for-women/,41.1,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
6,Gucci,Intense Oud eau de parfum unisex 90 ml,https://www.notino.co.uk/gucci/intense-oud-eau-de-parfum-unisex/,83.7,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
7,Burberry,London for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women2006-eau-de-parfum-for-women/,18,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
8,Burberry,Weekend for Women eau de parfum for women,https://www.notino.co.uk/burberry/weekend-for-women-eau-de-parfum-for-women/,20.3,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
9,Coty,Exclamation eau de cologne for women 50 ml,https://www.notino.co.uk/coty/exclamation-eau-de-cologne-for-women/,7.1,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
10,Calvin Klein,CK One eau de toilette unisex,https://www.notino.co.uk/calvin-klein/ck-one-eau-de-toilette-unisex/,20.1,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
11,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,21.6,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
12,Mancera,Roses Vanille eau de parfum for women,https://www.notino.co.uk/mancera/roses-vanille-eau-de-parfum-for-women/,79,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
13,GUERLAIN,Insolence eau de parfum for women 75 ml,https://www.notino.co.uk/guerlain/insolence-eau-de-parfum-for-women/,73.7,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,Calvin Klein,Eternity eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-eau-de-parfum-for-women/,34,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,GUERLAIN,Samsara Eau de Toilette for Women 75 ml,https://www.notino.co.uk/guerlain/samsara-eau-de-toilette-for-women/,64.2,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Montale,Intense Cafe eau de parfum unisex,https://www.notino.co.uk/montale/intense-cafe-eau-de-parfum-unisex/,77.9,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Mancera,Cedrat Boise eau de parfum unisex,https://www.notino.co.uk/mancera/cedrat-boise-eau-de-parfum-unisex/,61.7,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Prêt à Porter,Prêt à Porter eau de toilette in a box for women 50 ml,https://www.notino.co.uk/pret-a-porter/pret-a-porter-eau-de-toilette-in-box-for-women/,3.1,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,Jean Paul Gaultier,La Belle Le Parfum eau de parfum for women,https://www.notino.co.uk/jean-paul-gaultier/la-belle-le-parfum-eau-de-parfum-for-women/,45.9,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,Calvin Klein,Euphoria eau de parfum for women,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,23.5,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,Burberry,Her eau de parfum for women,https://www.notino.co.uk/burberry/her-eau-de-parfum-for-women/,41,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Burberry,My Burberry Black eau de parfum for women,https://www.notino.co.uk/burberry/my-burberry-black-eau-de-parfum-for-women/,53.5,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Calvin Klein,Eternity Moment eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-moment-eau-de-parfum-for-women/,22,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,Gucci,Rush eau de toilette for women,https://www.notino.co.uk/gucci/rush-eau-de-toilette-for-women/,39.9,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
25,Bottega Veneta,Bottega Veneta eau de parfum for women,https://www.notino.co.uk/bottega-veneta/veneta-eau-de-parfum-for-women/,53.3,N/A,2023-10-28,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
1,Chloé,Chloé eau de parfum for women,https://www.notino.co.uk/chloe/chloe-eau-de-parfum-for-women/,20.3,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
2,HERMÈS,Tutti Twilly d'Hermès Eau de Parfum eau de parfum for women,https://www.notino.co.uk/hermes/tutti-twilly-eau-de-parfum-eau-de-parfum-for-women/,68,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
3,Mugler,Alien eau de parfum refillable for women,https://www.notino.co.uk/thierry-mugler/alien-eau-de-parfum-for-women-refillable/,18.8,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
4,lancome,La Vie Est Belle eau de parfum refillable for women,https://www.notino.co.uk/lancome/la-vie-est-belle-eau-de-parfum-for-women/,49.5,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
5,Gucci,Intense Oud eau de parfum unisex 90 ml,https://www.notino.co.uk/gucci/intense-oud-eau-de-parfum-unisex/,83.7,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
6,yves saint laurent,Black Opium eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/black-opium-eau-de-parfum-for-women/,48.5,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
7,Mancera,Cedrat Boise eau de parfum unisex,https://www.notino.co.uk/mancera/cedrat-boise-eau-de-parfum-unisex/,61.7,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
8,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,21.5,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
9,Montale,Intense Cafe eau de parfum unisex,https://www.notino.co.uk/montale/intense-cafe-eau-de-parfum-unisex/,77.9,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
10,Calvin Klein,Euphoria eau de parfum for women,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,23.5,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
11,Lattafa,Khamrah eau de parfum unisex 100 ml,https://www.notino.co.uk/lattafa/khamrah-eau-de-parfum-unisex/,35.5,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
12,Burberry,Her eau de parfum for women,https://www.notino.co.uk/burberry/her-eau-de-parfum-for-women/,41,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
13,Paco Rabanne,Lady Million eau de parfum for women,https://www.notino.co.uk/paco-rabanne/lady-million-eau-de-parfum-for-women/,17.2,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,Paco Rabanne,Fame eau de parfum refillable for women,https://www.notino.co.uk/paco-rabanne/fame-eau-de-parfum-for-women/,40.1,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Paco Rabanne,Olympéa eau de parfum for women,https://www.notino.co.uk/paco-rabanne/olympea-eau-de-parfum-for-women/,25,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Carolina Herrera,Good Girl eau de parfum for women,https://www.notino.co.uk/carolina-herrera/good-girl-eau-de-parfum-for-women/,19.2,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Marc Jacobs,Perfect eau de parfum for women,https://www.notino.co.uk/marc-jacobs/perfect-eau-de-parfum-for-women/,51.6,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Burberry,Burberry for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women1995-eau-de-parfum-for-women/,18.2,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,Burberry,London for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women2006-eau-de-parfum-for-women/,18,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,yves saint laurent,Libre eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/yves-saint-laurent-libre-eau-de-parfum-for-women/,55.1,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,Chloé,Nomade eau de parfum for women,https://www.notino.co.uk/chloe/nomade-eau-de-parfum-for-women/,29.8,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Zadig & Voltaire,This is Her! eau de parfum for women,https://www.notino.co.uk/zadig-voltaire/this-is-her-eau-de-parfum-for-women/,35,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Al Haramain,Amber Oud Gold Edition eau de parfum unisex 60 ml,https://www.notino.co.uk/al-haramain/amber-oud-gold-edition-eau-de-parfum-unisex/,46.5,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,GUERLAIN,Insolence eau de parfum for women 75 ml,https://www.notino.co.uk/guerlain/insolence-eau-de-parfum-for-women/,73.7,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
25,Calvin Klein,Eternity eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-eau-de-parfum-for-women/,34,N/A,2023-10-29,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
1,Chloé,Chloé eau de parfum for women,https://www.notino.co.uk/chloe/chloe-eau-de-parfum-for-women/,20.3,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
2,Burberry,Her eau de parfum for women,https://www.notino.co.uk/burberry/her-eau-de-parfum-for-women/,41,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
3,lancome,La Vie Est Belle eau de parfum refillable for women,https://www.notino.co.uk/lancome/la-vie-est-belle-eau-de-parfum-for-women/,49.5,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
4,yves saint laurent,Black Opium eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/black-opium-eau-de-parfum-for-women/,48.5,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
5,Marc Jacobs,Daisy eau de toilette for women,https://www.notino.co.uk/marc-jacobs/daisy-eau-de-toilette-for-women/,41.2,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
6,Katy Perry,Royal Revolution eau de parfum for women 100 ml,https://www.notino.co.uk/katy-perry/royal-revolution-eau-de-parfum-for-women/,14.5,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
7,Burberry,Burberry for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women1995-eau-de-parfum-for-women/,18.2,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
8,Gucci,Intense Oud eau de parfum unisex 90 ml,https://www.notino.co.uk/gucci/intense-oud-eau-de-parfum-unisex/,83.7,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
9,Burberry,Weekend for Women eau de parfum for women,https://www.notino.co.uk/burberry/weekend-for-women-eau-de-parfum-for-women/,20.3,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
10,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,21.5,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
11,Burberry,London for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women2006-eau-de-parfum-for-women/,18,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
12,Calvin Klein,CK One eau de toilette unisex,https://www.notino.co.uk/calvin-klein/ck-one-eau-de-toilette-unisex/,20.1,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
13,Prêt à Porter,Prêt à Porter eau de toilette in a box for women 50 ml,https://www.notino.co.uk/pret-a-porter/pret-a-porter-eau-de-toilette-in-box-for-women/,3.1,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,GUERLAIN,Insolence eau de parfum for women 75 ml,https://www.notino.co.uk/guerlain/insolence-eau-de-parfum-for-women/,73.7,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Calvin Klein,Eternity eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-eau-de-parfum-for-women/,34,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Calvin Klein,Euphoria eau de parfum for women,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,23.5,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Jean Paul Gaultier,La Belle Le Parfum eau de parfum for women,https://www.notino.co.uk/jean-paul-gaultier/la-belle-le-parfum-eau-de-parfum-for-women/,45.9,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Burberry,Touch for Women eau de parfum for women,https://www.notino.co.uk/burberry/touch-for-women-eau-de-parfum-for-women/,26.8,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,Bottega Veneta,Bottega Veneta eau de parfum for women,https://www.notino.co.uk/bottega-veneta/veneta-eau-de-parfum-for-women/,53.3,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,Coty,Exclamation eau de cologne for women 50 ml,https://www.notino.co.uk/coty/exclamation-eau-de-cologne-for-women/,7.1,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,GUERLAIN,Samsara Eau de Toilette for Women 75 ml,https://www.notino.co.uk/guerlain/samsara-eau-de-toilette-for-women/,64.2,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Zimaya,Amber Is Great eau de parfum unisex 100 ml,https://www.notino.co.uk/noya/amber-is-great-eau-de-parfum-unisex/,16.4,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Gucci,Rush eau de toilette for women,https://www.notino.co.uk/gucci/rush-eau-de-toilette-for-women/,39.9,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,Burberry,My Burberry Black eau de parfum for women,https://www.notino.co.uk/burberry/my-burberry-black-eau-de-parfum-for-women/,53.5,N/A,2023-10-30,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
1,Chloé,Chloé eau de parfum for women,https://www.notino.co.uk/chloe/chloe-eau-de-parfum-for-women/,20.3,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
2,HERMÈS,Twilly d’Hermès eau de parfum for women,https://www.notino.co.uk/hermes/twilly-dhermes-eau-de-parfum-for-women/,47.5,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
3,Mugler,Alien eau de parfum refillable for women,https://www.notino.co.uk/thierry-mugler/alien-eau-de-parfum-for-women-refillable/,21.3,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
4,Gucci,Intense Oud eau de parfum unisex 90 ml,https://www.notino.co.uk/gucci/intense-oud-eau-de-parfum-unisex/,75.9,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
5,lancome,La Vie Est Belle eau de parfum refillable for women,https://www.notino.co.uk/lancome/la-vie-est-belle-eau-de-parfum-for-women/,49.5,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
6,Mancera,Cedrat Boise eau de parfum unisex,https://www.notino.co.uk/mancera/cedrat-boise-eau-de-parfum-unisex/,61.7,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
7,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,21.5,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
8,Lattafa,Khamrah eau de parfum unisex 100 ml,https://www.notino.co.uk/lattafa/khamrah-eau-de-parfum-unisex/,33.7,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
9,Burberry,Her eau de parfum for women,https://www.notino.co.uk/burberry/her-eau-de-parfum-for-women/,41,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
10,yves saint laurent,Black Opium eau de parfum for women,https://www.notino.co.uk/yves-saint-laurent/black-opium-eau-de-parfum-for-women/,40.1,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
11,Calvin Klein,Euphoria eau de parfum for women,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,23.9,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
12,Montale,Intense Cafe eau de parfum unisex,https://www.notino.co.uk/montale/intense-cafe-eau-de-parfum-unisex/,78.5,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
13,Paco Rabanne,Lady Million eau de parfum for women,https://www.notino.co.uk/paco-rabanne/lady-million-eau-de-parfum-for-women/,15.8,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,Paco Rabanne,Olympéa eau de parfum for women,https://www.notino.co.uk/paco-rabanne/olympea-eau-de-parfum-for-women/,22.3,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Paco Rabanne,Fame eau de parfum refillable for women,https://www.notino.co.uk/paco-rabanne/fame-eau-de-parfum-for-women/,40.1,N/A,2023-10-31,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
